,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
18,test,transformer,MSE,0.1633656769990921,random_no_constants,4,50,30,30,30,20,40,2,40,3
19,test,transformer,Misrankings score,0.5603333333333333,random_no_constants,4,50,30,30,30,20,40,2,40,3
20,test,transformer,Loss,0.6593718472396495,random_no_constants,4,50,30,30,30,20,40,2,40,3
21,test,dummy,MSE,0.16453199088573456,random_no_constants,4,50,30,30,30,20,40,2,40,3
22,test,dummy,Misrankings score,0.5113333333333333,random_no_constants,4,50,30,30,30,20,40,2,40,3
23,test,dummy,Loss,0.6633419589352628,random_no_constants,4,50,30,30,30,20,40,2,40,3
24,test,ELA,Loss,0.8571548862521914,random_no_constants,4,50,30,30,30,20,40,2,40,3
0,train,transformer,MSE,0.15958668291568756,random_no_constants,5,50,30,80,30,20,100,2,60,2
1,train,transformer,Misrankings score,0.5541935483870968,random_no_constants,5,50,30,80,30,20,100,2,60,2
2,train,transformer,Loss,0.7084505756062612,random_no_constants,5,50,30,80,30,20,100,2,60,2
3,train,dummy,MSE,0.15790151059627533,random_no_constants,5,50,30,80,30,20,100,2,60,2
4,train,dummy,Misrankings score,0.5337275985663082,random_no_constants,5,50,30,80,30,20,100,2,60,2
5,train,dummy,Loss,0.7016737543065794,random_no_constants,5,50,30,80,30,20,100,2,60,2
6,val,transformer,MSE,0.15910352766513824,random_no_constants,5,50,30,80,30,20,100,2,60,2
7,val,transformer,Misrankings score,0.5775544388609716,random_no_constants,5,50,30,80,30,20,100,2,60,2
8,val,transformer,Loss,0.7048002905625674,random_no_constants,5,50,30,80,30,20,100,2,60,2
9,val,dummy,MSE,0.16263991594314575,random_no_constants,5,50,30,80,30,20,100,2,60,2
10,val,dummy,Misrankings score,0.5407035175879397,random_no_constants,5,50,30,80,30,20,100,2,60,2
11,val,dummy,Loss,0.6880898422394791,random_no_constants,5,50,30,80,30,20,100,2,60,2
12,tune,transformer,MSE,0.16427598893642426,random_no_constants,5,50,30,80,30,20,100,2,60,2
13,tune,transformer,Misrankings score,0.5703333333333334,random_no_constants,5,50,30,80,30,20,100,2,60,2
14,tune,transformer,Loss,0.7256856016017187,random_no_constants,5,50,30,80,30,20,100,2,60,2
15,tune,dummy,MSE,0.16523128747940063,random_no_constants,5,50,30,80,30,20,100,2,60,2
16,tune,dummy,Misrankings score,0.538,random_no_constants,5,50,30,80,30,20,100,2,60,2
17,tune,dummy,Loss,0.7125541095963714,random_no_constants,5,50,30,80,30,20,100,2,60,2
18,test,transformer,MSE,0.16427598893642426,random_no_constants,5,50,30,80,30,20,100,2,60,2
19,test,transformer,Misrankings score,0.5703333333333334,random_no_constants,5,50,30,80,30,20,100,2,60,2
20,test,transformer,Loss,0.7256856016017187,random_no_constants,5,50,30,80,30,20,100,2,60,2
21,test,dummy,MSE,0.16523128747940063,random_no_constants,5,50,30,80,30,20,100,2,60,2
22,test,dummy,Misrankings score,0.538,random_no_constants,5,50,30,80,30,20,100,2,60,2
23,test,dummy,Loss,0.7125541095963714,random_no_constants,5,50,30,80,30,20,100,2,60,2
24,test,ELA,Loss,0.8721393340789612,random_no_constants,5,50,30,80,30,20,100,2,60,2
0,train,transformer,MSE,0.17102807760238647,random_no_constants,6,50,30,100,50,30,40,3,40,2
1,train,transformer,Misrankings score,0.571326164874552,random_no_constants,6,50,30,100,50,30,40,3,40,2
2,train,transformer,Loss,0.7265555771193793,random_no_constants,6,50,30,100,50,30,40,3,40,2
3,train,dummy,MSE,0.15953655540943146,random_no_constants,6,50,30,100,50,30,40,3,40,2
4,train,dummy,Misrankings score,0.5388530465949821,random_no_constants,6,50,30,100,50,30,40,3,40,2
5,train,dummy,Loss,0.7068282239498922,random_no_constants,6,50,30,100,50,30,40,3,40,2
6,val,transformer,MSE,0.16091687977313995,random_no_constants,6,50,30,100,50,30,40,3,40,2
7,val,transformer,Misrankings score,0.6003350083752094,random_no_constants,6,50,30,100,50,30,40,3,40,2
8,val,transformer,Loss,0.764256233247462,random_no_constants,6,50,30,100,50,30,40,3,40,2
9,val,dummy,MSE,0.15405255556106567,random_no_constants,6,50,30,100,50,30,40,3,40,2
10,val,dummy,Misrankings score,0.5309882747068677,random_no_constants,6,50,30,100,50,30,40,3,40,2
11,val,dummy,Loss,0.7059795752443486,random_no_constants,6,50,30,100,50,30,40,3,40,2
12,tune,transformer,MSE,0.17853353917598724,random_no_constants,6,50,30,100,50,30,40,3,40,2
13,tune,transformer,Misrankings score,0.55,random_no_constants,6,50,30,100,50,30,40,3,40,2
14,tune,transformer,Loss,0.7357340604626229,random_no_constants,6,50,30,100,50,30,40,3,40,2
15,tune,dummy,MSE,0.16311536729335785,random_no_constants,6,50,30,100,50,30,40,3,40,2
16,tune,dummy,Misrankings score,0.5336666666666666,random_no_constants,6,50,30,100,50,30,40,3,40,2
17,tune,dummy,Loss,0.705888468578829,random_no_constants,6,50,30,100,50,30,40,3,40,2
18,test,transformer,MSE,0.17853353917598724,random_no_constants,6,50,30,100,50,30,40,3,40,2
19,test,transformer,Misrankings score,0.55,random_no_constants,6,50,30,100,50,30,40,3,40,2
20,test,transformer,Loss,0.7357340604626229,random_no_constants,6,50,30,100,50,30,40,3,40,2
21,test,dummy,MSE,0.16311536729335785,random_no_constants,6,50,30,100,50,30,40,3,40,2
22,test,dummy,Misrankings score,0.5336666666666666,random_no_constants,6,50,30,100,50,30,40,3,40,2
23,test,dummy,Loss,0.705888468578829,random_no_constants,6,50,30,100,50,30,40,3,40,2
24,test,ELA,Loss,0.8663037024326808,random_no_constants,6,50,30,100,50,30,40,3,40,2
0,train,transformer,MSE,0.15981720387935638,random_no_constants,7,50,30,90,10,40,40,1,100,2
1,train,transformer,Misrankings score,0.5537992831541219,random_no_constants,7,50,30,90,10,40,40,1,100,2
2,train,transformer,Loss,0.7116375126561805,random_no_constants,7,50,30,90,10,40,40,1,100,2
3,train,dummy,MSE,0.15876074135303497,random_no_constants,7,50,30,90,10,40,40,1,100,2
4,train,dummy,Misrankings score,0.5389605734767025,random_no_constants,7,50,30,90,10,40,40,1,100,2
5,train,dummy,Loss,0.7068791182204615,random_no_constants,7,50,30,90,10,40,40,1,100,2
6,val,transformer,MSE,0.16270236670970917,random_no_constants,7,50,30,90,10,40,40,1,100,2
7,val,transformer,Misrankings score,0.547068676716918,random_no_constants,7,50,30,90,10,40,40,1,100,2
8,val,transformer,Loss,0.723960834878687,random_no_constants,7,50,30,90,10,40,40,1,100,2
9,val,dummy,MSE,0.16059593856334686,random_no_constants,7,50,30,90,10,40,40,1,100,2
10,val,dummy,Misrankings score,0.521608040201005,random_no_constants,7,50,30,90,10,40,40,1,100,2
11,val,dummy,Loss,0.7019836116484311,random_no_constants,7,50,30,90,10,40,40,1,100,2
12,tune,transformer,MSE,0.1545892059803009,random_no_constants,7,50,30,90,10,40,40,1,100,2
13,tune,transformer,Misrankings score,0.5516666666666666,random_no_constants,7,50,30,90,10,40,40,1,100,2
14,tune,transformer,Loss,0.7172337273460727,random_no_constants,7,50,30,90,10,40,40,1,100,2
15,tune,dummy,MSE,0.15276901423931122,random_no_constants,7,50,30,90,10,40,40,1,100,2
16,tune,dummy,Misrankings score,0.5346666666666666,random_no_constants,7,50,30,90,10,40,40,1,100,2
17,tune,dummy,Loss,0.7215834279220519,random_no_constants,7,50,30,90,10,40,40,1,100,2
18,test,transformer,MSE,0.1545892059803009,random_no_constants,7,50,30,90,10,40,40,1,100,2
19,test,transformer,Misrankings score,0.5516666666666666,random_no_constants,7,50,30,90,10,40,40,1,100,2
20,test,transformer,Loss,0.7172337273460727,random_no_constants,7,50,30,90,10,40,40,1,100,2
21,test,dummy,MSE,0.15276901423931122,random_no_constants,7,50,30,90,10,40,40,1,100,2
22,test,dummy,Misrankings score,0.5346666666666666,random_no_constants,7,50,30,90,10,40,40,1,100,2
23,test,dummy,Loss,0.7215834279220519,random_no_constants,7,50,30,90,10,40,40,1,100,2
24,test,ELA,Loss,0.8751616859100969,random_no_constants,7,50,30,90,10,40,40,1,100,2
