,test_benchmark,model,score,value,train_benchmark,fold,sample_count_dimension_factor,budget,d_model,d_k,d_v,fc_size,n_heads,d_ff,n_layers
18,test,transformer,MSE,0.07022786140441895,random_no_constants,8,50,10,90,40,10,100,3,40,2
19,test,transformer,Misrankings score,0.7296849087893864,random_no_constants,8,50,10,90,40,10,100,3,40,2
20,test,transformer,Loss,0.8611797228679058,random_no_constants,8,50,10,90,40,10,100,3,40,2
21,test,dummy,MSE,0.12674371898174286,random_no_constants,8,50,10,90,40,10,100,3,40,2
22,test,dummy,Misrankings score,0.5492537313432836,random_no_constants,8,50,10,90,40,10,100,3,40,2
23,test,dummy,Loss,0.7001205680582188,random_no_constants,8,50,10,90,40,10,100,3,40,2
24,test,ELA,Loss,0.8615935332508089,random_no_constants,8,50,10,90,40,10,100,3,40,2
0,train,transformer,MSE,0.13346229493618011,random_no_constants,9,50,10,70,50,20,40,2,80,3
1,train,transformer,Misrankings score,0.5122863247863247,random_no_constants,9,50,10,70,50,20,40,2,80,3
2,train,transformer,Loss,0.6694077357256742,random_no_constants,9,50,10,70,50,20,40,2,80,3
3,train,dummy,MSE,0.13048045337200165,random_no_constants,9,50,10,70,50,20,40,2,80,3
4,train,dummy,Misrankings score,0.5178418803418804,random_no_constants,9,50,10,70,50,20,40,2,80,3
5,train,dummy,Loss,0.6708636767401772,random_no_constants,9,50,10,70,50,20,40,2,80,3
6,val,transformer,MSE,0.1310148686170578,random_no_constants,9,50,10,70,50,20,40,2,80,3
7,val,transformer,Misrankings score,0.5058043117744611,random_no_constants,9,50,10,70,50,20,40,2,80,3
8,val,transformer,Loss,0.6553246500424788,random_no_constants,9,50,10,70,50,20,40,2,80,3
9,val,dummy,MSE,0.12511779367923737,random_no_constants,9,50,10,70,50,20,40,2,80,3
10,val,dummy,Misrankings score,0.5369817578772803,random_no_constants,9,50,10,70,50,20,40,2,80,3
11,val,dummy,Loss,0.7009700252739574,random_no_constants,9,50,10,70,50,20,40,2,80,3
12,tune,transformer,MSE,0.13552933931350708,random_no_constants,9,50,10,70,50,20,40,2,80,3
13,tune,transformer,Misrankings score,0.49519071310116086,random_no_constants,9,50,10,70,50,20,40,2,80,3
14,tune,transformer,Loss,0.679157385550267,random_no_constants,9,50,10,70,50,20,40,2,80,3
15,tune,dummy,MSE,0.1301310658454895,random_no_constants,9,50,10,70,50,20,40,2,80,3
16,tune,dummy,Misrankings score,0.52106135986733,random_no_constants,9,50,10,70,50,20,40,2,80,3
17,tune,dummy,Loss,0.676062279202355,random_no_constants,9,50,10,70,50,20,40,2,80,3
18,test,transformer,MSE,0.13552933931350708,random_no_constants,9,50,10,70,50,20,40,2,80,3
19,test,transformer,Misrankings score,0.49519071310116086,random_no_constants,9,50,10,70,50,20,40,2,80,3
20,test,transformer,Loss,0.679157385550267,random_no_constants,9,50,10,70,50,20,40,2,80,3
21,test,dummy,MSE,0.1301310658454895,random_no_constants,9,50,10,70,50,20,40,2,80,3
22,test,dummy,Misrankings score,0.52106135986733,random_no_constants,9,50,10,70,50,20,40,2,80,3
23,test,dummy,Loss,0.676062279202355,random_no_constants,9,50,10,70,50,20,40,2,80,3
24,test,ELA,Loss,0.844000008060007,random_no_constants,9,50,10,70,50,20,40,2,80,3
